Merchant ID,Merchant Name,Legal Entity Name,Store ids,Store Name,Offer ID,Offer Name,Offer Details,Offer Amount,Commission Rate,Vat Inc/Vat Ex,Voucher Type/Offer Type,Merchant Type,Start Date,End Date,Billable Date,Fulfillment Types,Business Address,Email Address
bf7f646a-9c37-4762-a4d2-b5126080cd05,Wadough's,ETS Wadoughs Patisserie (Eduardo Tan Siman Jr.),3ca0c447-0143-443f-8903-71750819316e,Wadough's,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
1b5ff1a0-e077-42c3-a53f-4cd9e807d824,Cafe Cristopiy,Cristopiy Food House ( Nestor Maraguinot) - Cafe Cristopiy,77a222d3-4fde-4307-8898-410649cde680,Cafe Cristopiy,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
d3c10032-1580-44f2-bf41-29d4fd2f82ce,Cristopiy Food House,Cristopiy Food House ( Nestor Maraguinot) - Cristopiy Food House,1618366e-d1e1-470f-bcdb-fc93d7bddd4a,Cristopiy Food House,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
c03942e5-6392-426c-a8e4-8bdf7afdc43b,Fantastic Baka,Spectrum Five Food Corp.,"76aa9b68-fa4d-42b2-a475-81fc11797254,0d17e9f9-dd40-4db2-a477-eb35ae5c16e2,e0a6128c-72b1-40ab-ade8-fef4eb8a811c,52bb7788-3638-4566-a7aa-2d02da37c055",Fantastic Baka,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
37c5d54e-50da-40d8-8fcb-c9e64a4eaf4d,Avocadoria SM Batangas and SM Marikina,AFBI REFRESHMENT STORE CORP,"56ba8ff0-8b18-44b9-b60a-b67dac5ac1b3,987cec98-eb32-43f4-ad6c-acc8396807f0",Avocadoria SM Batangas and SM Marikina,,,,,,,MAPS,secondary,,,,MAPS,,
c6ecbe2e-af97-484e-81ca-e1ab717139ae,La Luna Café,Bayani Gourmet Cuisine Inc.,3f1b4b2a-3ad0-498e-bddb-8e81acbfb826,La Luna Café,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
e4bc8052-76a7-486d-a2b4-5a2d1d023d3e,The White Dome Cafe,A&R Cafe (Arthur Avenir),cbc244eb-de91-41d4-a2af-2ef885ddedd3,The White Dome Cafe,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
99eb67d8-5ffc-4dad-ad36-621e1f924fd0,Greek To Go Taverna,Ermiones Trading ( Wahlene Espino),ee47e7da-944f-4ec9-ae27-5e4e3ed5f365,Greek To Go Taverna,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
7dbf0660-46d7-464b-a2c7-418a58cba751,The Porch,Casa Verde Food Ventures Inc.,b92e0f4e-6995-482b-b413-180b2da90b7b,The Porch,PORCHFREEBIE,PORCHFREEBIE,Order The Porch Platter and get a free KarlaMares (save 268php) or Beef Taquitos (save 300php)                                                                                  Monday to Thursday only,,10%,VAT Inc.,Coupled,secondary,12/07/2023,09/07/2024,05/07/2024,"LEAD GEN, MAPS",,
d0e37cc2-c591-4e41-abf4-716fad9ca017,FoodHouse by Madla,Food House By Madla Inc.,a37a9de4-067f-4ca0-a369-7d02683cec9f,FoodHouse by Madla,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
5920c99d-10f7-424e-b6ce-a93ece39ebb5,Wadashi,Send Noods Inc,c456bf0e-b46b-4835-9113-656f565b2276,Wadashi,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
c2597907-7b9a-4568-afe3-12339d7002b4,Persaro's Cafe,Persaros Cafe ( Misha Segarra),8353d881-28f6-4c00-841c-b6b1ea5eb91a,Persaro's Cafe,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
6343e75c-7643-4ff4-9ecc-6615bc9557ec,PinkHaus,Pink Luna Snack Haus( Jesus Mirandilla Jr.),1758843b-7323-4e29-8027-7af732a0007e,PinkHaus,,,,,,,MAPS,secondary,,,,MAPS,,
db40f9a5-73cf-4825-babf-084058a08c8d,Brooklyn's New York Pizza,Brooklyn NY Flying Elephant Food Corp.,a0c63322-810c-459d-986d-64f3e266708d,Brooklyn's New York Pizza,"BNYP100OFF, BNYP200OFF","BNYP100OFF, BNYP200OFF","Pesos Off: P100 off with a minimum spend of P499
Pesos Off: P200 off with a minimum spend of P999
Available all day, everyday",,10%,VAT Inc.,,secondary,11/29/2023,,1/29/2024,MAPS,,
b68300cc-8372-4342-b68f-6c39f76846d1,Good Don,Red White and Blue Restaurant(Caroline N. Chan ),"a48df2f7-814a-43a4-bbe4-4b9d63ba2874,90f0194d-91af-4ec5-a2aa-6b45e4f006a6,3c7cd401-7085-4b70-9fc2-5e9b5f66859e",Good Don,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
44ab02c8-652e-445a-8b1c-8bbd27ac36ba,Hom Fresh Thai Food Sea Residences,Prudente Foodservice Corporation,6ac66995-d9b2-4b29-af1e-d5400dec7886,Hom Fresh Thai Food Sea Residences,,,,,,,"MAPS, PEPSI",primary,,,,"MAPS, PEPSI",,
44ab02c8-652e-445a-8b1c-8bbd27ac36ba,Hom Fresh Thai Food Air Mall,Prudente Foodservice Corporation,406da60d-5adf-4114-b8e4-bfdc5df650d1,Hom Fresh Thai Food Air Mall,,,,,,,"MAPS, PEPSI",primary,,,,"MAPS, PEPSI",,
3a5bbac3-3e9a-409a-9fd0-d599d5cadf0e,James and Daughters,GBB Family Kitchen Corp.,5f3894d2-2271-4ffd-9708-63d9880088ad,James and Daughters,"JAD500OFF, JADWEEKEND","JAD500OFF, JADWEEKEND","Monday to Friday- 500 pesos off for a minimum single receipt of 1500
Saturday to Sunday -500 pesos off for a minimum single receipt of 2000",,10%,VAT Inc.,,secondary,11/29/2023,4/29/2024,4/29/2024,"MAPS, PEPSI",,
262e405e-19ed-4f11-bce8-98092687a6f8,Main Cors,Pandora Group Unboxed Resto Inc,bd06424b-4abb-4789-b468-ee2fe5e66603,Main Cors,,,,,,,MAPS,secondary,,,,MAPS,,
93a0fc2c-b9ec-48ca-bef4-b4b2f02330cd,Chick En' Wings Cafe,Shella Food House (Shella May Corpuz),b3bcb66c-ccbe-4abc-999f-95355f4bf810,Chick En' Wings Cafe,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
401380b3-ac0e-4ac2-8ecc-884b73103056,Recovery Food BGC Stopover,THE FORQUARES INC,e63a0a5a-977c-4901-8c5c-a78c9a9cb4d3,Recovery Food BGC Stopover,RECOVERYFOOD,RECOVERYFOOD,"10% off, minimum spend 1,000",,10%,VAT Inc.,Coupled,secondary,,,,"LEAD GEN, PEPSI, MAPS",,
401380b3-ac0e-4ac2-8ecc-884b73103056,Recovery Food Crossroads,MY MAMOU FOOD CONCEPTS INC,045331ca-f0f8-4923-b542-856b132fe653,Recovery Food Crossroads,,,,,,,"LEAD GEN, PEPSI, MAPS",secondary,,,,"LEAD GEN, PEPSI, MAPS",,
b1e39fd4-b32c-482a-b73e-6f867d50c054,Arce Haus,Pandora Unboxed Resto Inc.,a742023b-fb23-41a1-a8de-1470aca75418,Arce Haus,,,,,,,MAPS,secondary,,,,MAPS,,
57518f7e-bd91-45da-a9e2-a4c1c03bb8c7,Under the Balete,Under The Balete Co.,75801583-fc22-4efb-be76-04eceb51e119,Under the Balete,"UTB500, UTB800, UTB1000","UTB500, UTB800, UTB1000","Offer 1: Php500 off for a minimum spend of Php3200
Offer 2: Php800 off for a minimum spend of Php6000
Offer 3: Php1000 off for a minimum spend of Php10000

*Single receipt/transaction
**Promo not available in conjunction with any promos or discounts including Senior Citizen and PWD discounts",,10%,VAT Inc.,,secondary,11/29/2023,,12/29/2023,"MAPS, PEPSI",,
d780805c-7ad8-4b00-a8b8-5f951d782d75,Vien's Cakes and Cafe,Vien's Cakes and Cafe (Darly Ann M. Aurigue),9bfdd405-40c6-41e1-ba4a-7a40755f3fad,Vien's Cakes and Cafe,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
805f787c-57b2-4127-b246-0fe2a4bda4e2,Benny's Lounge,Benny's Kitchenette(Joseph Benedict Prim),b3bd1d55-d999-4bd1-98ba-4ec99ed33731,Benny's Lounge,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
6467ad2b-c7ec-4b22-bd67-3adb72b486a9,Banh Beo Cafe & Bistro,EXIMIA VENTURUS INC,32d70043-b733-422e-8fc0-40b8c9123278,Banh Beo Cafe & Bistro,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
401380b3-ac0e-4ac2-8ecc-884b73103056,Recovery Food Arkipelago,THE FORQUARES INC,195cb073-6ecd-4372-9dc8-e6581213b631,Recovery Food Arkipelago,RECOVERYFOOD,RECOVERYFOOD,"10% off, minimum spend 1,000",,10%,VAT Inc.,Coupled,secondary,11/29/2024,,11/29/2024,"LEAD GEN, PEPSI, MAPS",,
401380b3-ac0e-4ac2-8ecc-884b73103056,Recovery Food West Kamias,MY MAMOU FOOD CONCEPTS INC,5f3d20aa-b0e7-492b-9c27-589be848cab3,Recovery Food West Kamias,RECOVERYFOOD,RECOVERYFOOD,"10% off, minimum spend 1,000",,10%,VAT Inc.,Coupled,secondary,11/29/2024,,11/29/2024,"LEAD GEN, PEPSI, MAPS",,
401380b3-ac0e-4ac2-8ecc-884b73103056,Recovery Food Alabang Town Center,MY MAMOU FOOD CONCEPTS INC,292bf211-68d3-4a7c-a304-0406fe7c9d44,Recovery Food Alabang Town Center,RECOVERYFOOD,RECOVERYFOOD,"10% off, minimum spend 1,000",,10%,VAT Inc.,Coupled,secondary,11/29/2024,,11/29/2024,"LEAD GEN, PEPSI, MAPS",,
c158e6a8-1e6f-4107-8397-19a685eeb716,Mijo Comfort Food,Abuela Food Concepts Inc.,80f69cc4-3a36-4466-8125-d07a2959295a,Mijo Comfort Food,,,,,10%,,"LEAD GEN, PEPSI, MAPS",secondary,,,,"LEAD GEN, PEPSI, MAPS",,
71e7041f-7247-40af-a6e0-d144f4625ed7,Governor's Cafe,Pandora Unboxed Resto Inc.,91531acf-2399-4586-884b-f960bb332edf,Governor's Cafe,,,,,,,MAPS,secondary,,,,MAPS,,
2ca8b786-3d70-421b-9a85-8b1a8efe6ea2,Rocco's Pizza x New York Over Rice,2RS168 Food Services (Thomas Marlo Redoble),a5962076-7bac-42ac-9940-b584308cdde2,Rocco's Pizza x New York Over Rice,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
28fbb634-ac58-4d2a-9673-2f3d9f27aa87,Monster Wings,TRX Franchising Corp.,f976748b-d022-4f53-93b4-35068ed0b0d6,Monster Wings,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
bf651839-6eca-422d-805b-c75be88aac13,Mismoo Grill,GENERAL MUNCH ENTERPRISE CORPORATION,a73590ab-0def-4fb7-ba7f-a486f6c7cf4a,Mismoo Grill,"MISMOO250, MISMOO500","MISMOO250, MISMOO500","Offer 1: Php250 off if you purchase 2 Sampler Food Trip
Offer 2: Php500 off if you purchase 3 Sampler Food Trip",,10%,VAT Inc.,,secondary,11/29/2024,,12/29/2023,"MAPS, PEPSI",,
58cc772d-8b9f-460e-8b9c-e9668ec718e9,Staycee's Tea House,Staycee's Tea House ( Phelonita P. Fortes),42251c96-866c-489f-86e5-21bc417b970e,Staycee's Tea House,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
ff927c67-f1e3-43f4-b1d1-f6a42b4104b3,Pares Avenue,Pares Avenue Restaurant ( Marjorie Anne S. Lackar),99f52794-db19-4e68-92cc-e3b722000237,Pares Avenue,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
2edb1071-01af-471f-b928-6242a072999b,Wing Vibe,WV Food Corner ( Cecilia Mei Lee),a28aca27-09f0-4b45-bc94-4091b40ce54d,Wing Vibe,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
c3a7fe32-49ff-4cba-9ca5-280c04472821,12C-4 Bread Station,A&K 28 Rich Concepts Ventures Inc,cd72cb54-594f-4640-b81a-097b4c059779,12C-4 Bread Station,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
02e5eb43-5c0f-431f-a593-207e2c239324,Burger 3001,Xose Food Station OPC,ed0b9d07-856b-4549-a943-c4b2e95e7f0f,Burger 3001,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
d77b2d37-3cde-4a25-b3ed-a11bcabb49f9,Le Rêve Pâtisserie,"Angeli Mariz Nasser Pastry Shop	( Angeli Mariz Nasser)",0e11e891-42c1-44ad-867e-757c7d5c2919,Le Rêve Pâtisserie,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
ccd23471-9d9b-41da-84d0-2a732c35bfe6,Sourdough Cafe + Deli QC,Gastronomic Food and Wine Corporation,35899a46-cf3c-447c-8cd5-bc91bc1eab59,Sourdough Cafe + Deli QC,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
7b5b553a-8703-4699-957b-9e6a81282c87,Pablo Bistro,"Picasso Bistro, Inc.",7b5b553a-8703-4699-957b-9e6a81282c87,Pablo Bistro,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
19101848-d28b-45b9-a35e-746873cbb611,Cartel Coffee Deli,"Picasso Bistro, Inc.",ac1197b2-37c0-4ef4-878d-7a8ff5107529,Cartel Coffee Deli,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
a226c767-16b5-425e-8555-663b4e320eff,Tai Koo HK Roast SM City Lucena,4 Brains Management and Consulting Corporation,67f81191-294b-41bf-b3ab-084e84ad5fc2,Tai Koo HK Roast SM City Lucena,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
a226c767-16b5-425e-8555-663b4e320eff,Tai Koo HK Roast Kroma,4 Brains Management and Consulting Corporation,6ec4aaee-0785-4b5b-bd2b-70dc339dd073,Tai Koo HK Roast Kroma,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
0452f835-2710-493f-a0ee-895a50fda9c2,Bl.ck Cafe,Bl.ck Cafe (Judiel T.Torres),f71a4877-ce04-44c3-8cb2-f6dfd3fda10b,Bl.ck Cafe,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
cbcaf26c-c813-4970-8599-423557730155,Hot off the Press,Meen Queens Golden Press Inc.,8a82877b-d761-4931-a04d-87526e2de42d,Hot off the Press,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
807c4451-b9eb-422b-b17c-9a294b5cf99f,Karsa,Merg Products & Services Enterprise Corp.,f8f02e9b-1272-4a8f-8752-b6a21655f528,Karsa,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
683c4157-b721-4fad-8ad2-b0b3d841b04c,THE CLAY OVEN,THE CLAY OVEN CO,44acc6d8-7f86-4bf1-9edd-c4e62ea96ae7,THE CLAY OVEN,"UB30TCO
TCOBIRYANI
TCODESSERT","UB30TCO
TCOBIRYANI
TCODESSERT",P300 off with a minimum spend of P2000,,10%,VAT Ex,,secondary,04/03/2024,10/03/2024,06/03/2024,"MAPS, PEPSI",,
b2270f6d-1fe1-4f94-8abb-a2926eccab3a,Cafe O2,Cafe O2 ( LEVIMARIE ROBLES),904081af-0db4-40fd-bdb1-5e6d3829a7b2,Cafe O2,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
9f8d0113-5719-4994-bb9d-03fea73f8644,Banh Mi Kitchen Bohol,A&A Stefanos Alexandra Restaurants Corporation,8895eea9-b8bb-462a-9074-0ff4e05c5053,Banh Mi Kitchen Bohol,"BMKN199 , PEPSILECHON","BMKN199 , PEPSILECHON","1.BOGO: Buy One The Classic Full for P199 and Get One Fish Fillet Full the same price. 
Discounted SRP – P199 + P199 = P398       2. ""Premium Creations Lechon Bánh Mì with Pepsi Lime for P329
(Spicy Lechon Bánh Mì and Lechon Baka Bánh Mì)""",199 and 329,10%,Vat Inc,,secondary,,,,"3PL, QR ORDERING, MAPS",,
c7233983-72eb-42e0-a4cf-c095fcab0412,Hanakazu Japanese Restaurant,Hiro Group of Restaurant OPC,fba09c57-63be-4369-9b0f-643ff330680f,Hanakazu Japanese Restaurant,"HKP300, HKP500","HKP300, HKP500","Php500 off minimum spend Php 5000 (Tuesday- Friday);
Php300 off minimum spend Php 3000 (Saturdays and Sundays)","10%

TF is based on the minimum spend (P3000/P5000) regardless of total bill amount",10%,VAT Inc.,Coupled,secondary,11/29/2023,,01/29/2024,"LEADGEN, PEPSI, MAPS",,
29d08966-7056-4582-b1bf-60347e26e467,Sugared. Cafe,Sugared. Cafe ( Leona Bautista Esparaz),4c098235-3486-4802-9dd7-d7595a12bb95,Sugared. Cafe,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
4159f7f0-d8da-4cf7-b494-89a6bcee2a83,Anix's House of Kare Kare,Anix's House of Kare-Kare ( Celestino C. Lee),b0a5fc21-2e39-4012-a1b3-e0334ed4bc9d,Anix's House of Kare Kare,ANIX250,ANIX250,"Available Daily: Php250 off with a minimum spend of Php2000

*Promo not available in conjunction with any promos or discounts. (Discount is also not applicable for beverages and desserts) 
**Starting January, promo will only be available on Weekdays",,10%,VAT Inc.,,secondary,11/29/2023,,12/29/2023,"MAPS, PEPSI",,
4a230426-ace1-47e9-b1f7-f5232ff7534c,Coffee Dojo,Coffee.Dojo Cafe (Eduardo T. Adriano Jr.),1c2b2805-ca7d-423c-bc8b-3d085288fcba,Coffee Dojo,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
89662d84-e87e-4996-8fff-e7e7037430e5,Sea to Eat,STE Seafood Restaurant ( Harison A. Jagto),755d5ae3-470c-4e73-bae9-a4c79acfb987,Sea to Eat,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
46869e80-f73c-42ff-9774-cbfafaa06c17,Chick'n Egg,Crown Nuggets Concept Inc.,9d963bc0-5f48-4efa-af72-49315db15ad4,Chick'n Egg,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
66edabbe-659c-4bde-a45a-76c93a621a89,Ligaya's Fried Chicken,Ligaya's Chicken House(Manilyn Francisco),997650a6-2c6a-41cf-8a99-15eb5a6d0ea2,Ligaya's Fried Chicken,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
b1e161a4-4c55-4c78-ab48-c21763f3a962,TD & Co University Belt,"Beans & Grains Food, Inc.",03d72729-1d05-46b5-8aee-ada2bbccf223,TD & Co University Belt,TDCO500OFF,TDCO500OFF,"Available daily: PHP500 off, minimum spend of PHP3,000 required",,10%,VAT Inc.,,secondary,11/29/2023,,11/29/2023,"MAPS, PEPSI",,
b1e161a4-4c55-4c78-ab48-c21763f3a962,TD & Co Timog,"Beans & Grains Food, Inc.",46754452-b769-45c2-8a03-24d236643fd9,TD & Co Timog,TDCO500OFF,TDCO500OFF,"Available daily: PHP500 off, minimum spend of PHP3,000 required",,10%,VAT Inc.,,secondary,11/29/2023,,11/29/2023,"MAPS, PEPSI",,
660df4c1-7e92-491e-bd33-6932db672cbf,Cafe 408,Cafe Four O Eight ( Nicole Cruz),16e99c7e-ce49-44bc-b511-33881555e888,Cafe 408,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
7d94dcf3-071e-4150-8e15-ab560ae16c8a,Poco Deli,Vitospoco Delicatessen (Jocelyn De Leon),305fdcc2-a921-4e70-b666-497e5a502ec8,Poco Deli,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
bb5136bf-8179-4e3d-b45b-aabc15634281,Shantung Restaurant,Shantung Restaurant (Herminigilda Chang),e8b02687-f81c-439f-903a-3cdae66c825a,Shantung Restaurant,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
f0f6319c-18b9-49c2-879c-911c1914ddf7,Chick'n Bang Bang,"Chik'n Bang Bang Fried Chicken House	(Royanna Patricia Martin)",c77fddda-6043-446d-bc36-eac195e9fc82,Chick'n Bang Bang,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
178a9034-7933-496f-9fe3-654642b8402b,Riot Kid,Terrabite Burger House(JENNIFER M. ROXAS ),cdf62199-35d4-4551-ad03-cd181648a31e,Riot Kid,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
d7983113-a991-436d-8306-23aa812b59b7,INDUS,"Charcoal Food Services, Inc",ae1336c9-5eaa-4fa8-a2d7-bbddd6852026,INDUS,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
0d2c1df7-0b94-4c19-b528-51dac968ed1a,SUSHI Shokunin,MMFBC INC.,f7824216-4746-490d-a86c-3fc8ec08dd5e,SUSHI Shokunin,SHOKUNIN200,SHOKUNIN200,"Available daily: PHP200 off, minimum spend of PHP2,000 required",,10%,VAT Inc.,,secondary,11/29/2023,,3/28/2024,"MAPS, PEPSI",,
0e343a17-5b65-416f-8558-db21f3ca6028,Cafe Margarita,Cafe Margarita (Anne Margaret Chinel),8a56e388-518f-4223-a5a2-3059f5fa7f9b,Cafe Margarita,MARGARITA200,MARGARITA200,Php200 off with a minimum spend of Php1500 ,,10%,VAT Inc.,,secondary,11/29/2023,,12/29/2023,MAPS,,
6541c81c-d3aa-4182-a4ea-d7bbe3e7c7c0,Megawatt,The Pedru Corporation,6088f6bb-ffde-42fe-8e43-ea94eb2ef795,Megawatt,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
474c6794-f578-44d3-b8ec-777560f99c6b,"Yugi	Yugi Poblacion",YUGIMO FOOD AND BEVERAGE HOUSE(Cesar Agote Robles),907d3e39-1423-49ea-8b0b-2785f3605ad3,"Yugi	Yugi Poblacion",,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
8c0431d5-e282-4ba9-bf58-346b51171053,Steak To One QC Circle,SRJ1 Steakhouse ( Socorro Rachel Jane Imperial),06970b72-6420-40d5-95b4-345b8d76a3ab,Steak To One QC Circle,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
eea1c303-694a-41c7-97ac-2839e5b5a304,Rolando's Slab n Rub,RHD Inc.,f8435587-cf3c-4c9d-9ff8-30bce1cf171f,Rolando's Slab n Rub,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
0dc804f5-7421-4de4-8b35-77daf225352b,Yume No Aji,Yumi No Aji Restaurant Corporation,8bc2312d-9f99-402d-9210-4fc70d8f5726,Yume No Aji,YUME500,YUME500,Unionbank Offer: Php500 off with a minimum spend of Php5000,,10%,VAT Inc.,,secondary,11/29/2023,,12/29/2023,"MAPS, PEPSI",,
c76dc8ce-26dd-4910-ae1a-63704930e34d,Drunken Pig Gastropub,Drunken Pig Gastropub(Bienvenido A. Quinia Jr.),d4ec2e44-f486-479c-af8a-0a8679272ee0,Drunken Pig Gastropub,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
56b9fd3a-b47a-4fe7-9ce7-03c557de13a0,Feynman Coffee,The Wormhole Company Inc.,d84b95f1-38e7-46b5-8dfe-ac535426b642,Feynman Coffee,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
8c0431d5-e282-4ba9-bf58-346b51171053,Steak To One Maginhawa,SRJ1 Steakhouse ( Socorro Rachel Jane Imperial),bf3fd5b2-630e-4b2c-a764-47fc0e391e36,Steak To One Maginhawa,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
8c0431d5-e282-4ba9-bf58-346b51171053,Steak To One Batasan Hills QC,SRJ1 Steakhouse ( Socorro Rachel Jane Imperial),4ed9de28-4091-4167-b84d-5e7d7cdc327e,Steak To One Batasan Hills QC,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
b38fc137-0960-42d6-996a-d0c21bc2d41d,Wabi Zabi Sushi Bar,Miyua Food Corp.,3f7c655f-328f-457e-ba8c-b9c06b579f16,Wabi Zabi Sushi Bar,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
2d1773ec-6f17-454e-ace8-3b5bab11e7c0,Saigon Corner PH,Wandering Tummies Group Corporation,d06bdc5b-2958-4467-ab75-f4b22850c3e5,Saigon Corner PH,,,,,,,MAPS,secondary,,,,MAPS,,
132523d7-2c6f-4eab-8c5b-11e7847d85d6,BeerBQ PH,Wandering Tummies Group Corporation,6b664890-a686-4a9c-996f-10443aa9f090,BeerBQ PH,,,,,,,MAPS,secondary,,,,MAPS,,
caeb4063-f31d-40cf-ab1b-c6eebf36d93a,Ampersand Bean & Bar,Wandering Tummies Group Corporation,93100093-8cff-4f82-a2db-bc67c84c9546,Ampersand Bean & Bar,,,,,,,MAPS,secondary,,,,MAPS,,
e7cc58b6-d243-4e87-a9fa-4e5f8561c049,i Darts Dash,Hat Trick Darts Inc.,c2c11201-e37b-41a3-ae5c-b6ee2a4edca0,i Darts Dash,,,,,,,"MAPS, PEPSI",secondary,,,,"MAPS, PEPSI",,
e7efbbd3-f785-4884-94b2-177c5d2c7e47,Daniel’s Bakery Cafe,Oven Project Inc.,f3c0ede0-3182-48c5-ad65-ecd811a5064d,Daniel’s Bakery Cafe,,,,,,,"MAPS, Pepsi",secondary,,,,"MAPS, Pepsi",,
4585c72f-becd-4ba0-8936-85667897ce8a,Founders Donuts,Founder's Café Incorporated,2ae5f818-d828-4d74-9075-bf8ff3e6fadc,Founders Donuts,FOUNDERSFMB,FOUNDERSFMB,"Buy 1 box of donuts (12pcs) worth Php540, Get any of our Milk Beverage (Dark Lava, Strawberry Blush, Ube Velvet, Butter Toffee) for Free (worth Php145) ",,10%,VAT Inc.,,secondary,11/29/2023,,12/29/2023,"MAPS",,
6626c3d6-e135-4ba7-808e-7d40564e7e8b,Flaming Wings Imus,DIGIJUAN VENTURES OPC,1da841aa-eb5d-4204-8c0a-a979bb48f606,Flaming Wings Imus,,,,,,,"MAPS, Pepsi",secondary,,,,"MAPS, Pepsi",,
dfe70cf9-bfcc-48f8-bf3e-c5432abd5fa4,Lugaw ni Lola Atbp.,LNL Food Ventures Ltd. Co,ff7b7f62-9624-420e-a996-387077ed3a20,Lugaw ni Lola Atbp.,,,,,,,"MAPS, Pepsi",secondary,,,,"MAPS, Pepsi",,
20eacec3-6b34-4b10-a512-ddeb1deb81ef,Thirsty Wolf,THIRSTYWOLF RESTAURANT (FRANCIS GERARD CEDILLA),026083f9-bce8-44a8-a861-efda070345b7,Thirsty Wolf,"WEEKDAYS500, WEEKENDS500","WEEKDAYS500, WEEKENDS500","500 off total bill, minimum spend 2,500 on weekdays (not applicable to existing promo items)                                                
500 off total bill minimum 2,000 on weekends (not applicable to existing promo items)",,10%,VAT Inc.,,secondary,11/29/2023,,4/29/2024,"MAPS, Pepsi",,
3057d3e2-2166-4603-9af5-d802582f410d,Crepe Talk Cafe,5 Genius Food Corp.,6288b915-9206-406c-8349-ca0d9f2dae45,Crepe Talk Cafe,,,,,,,"Pepsi, MAPS",secondary,,,,"Pepsi, MAPS",,
